Resource, Numa, Start, End, Duration, Explicit, Aff, Strict, Tag, Name
15, 1, 1527065188261652821, 1527065188278040413, 16387592, 1, 2, 0, 1, gemm
13, 1, 1527065188261881779, 1527065188280660857, 18779078, 1, 2, 0, 6, gemm
32, 4, 1527065188262022341, 1527065188278708608, 16686267, 1, 2, 0, 4, gemm
4, 0, 1527065188262023045, 1527065188280326037, 18302992, 1, 2, 0, 0, gemm
38, 4, 1527065188262072226, 1527065188279521000, 17448774, 1, 2, 0, 4, gemm
11, 1, 1527065188262108948, 1527065188281006333, 18897385, 1, 2, 0, 6, gemm
45, 5, 1527065188262447270, 1527065188271652715, 9205445, 1, 2, 0, 5, syrk
36, 4, 1527065188262631129, 1527065188278828300, 16197171, 1, 2, 0, 4, gemm
35, 4, 1527065188263170775, 1527065188280635179, 17464404, 1, 2, 0, 3, gemm
33, 4, 1527065188263206144, 1527065188280951411, 17745267, 1, 2, 0, 7, gemm
29, 3, 1527065188263691128, 1527065188281356872, 17665744, 1, 2, 0, 3, gemm
26, 3, 1527065188263701893, 1527065188282741110, 19039217, 1, 2, 0, 7, gemm
58, 7, 1527065188264501735, 1527065188281643790, 17142055, 1, 2, 0, 7, gemm
37, 4, 1527065188265219426, 1527065188275435342, 10215916, 1, 2, 0, 5, syrk
59, 7, 1527065188265502967, 1527065188282232534, 16729567, 1, 2, 0, 7, gemm
7, 0, 1527065188265786457, 1527065188284365184, 18578727, 1, 2, 0, 7, gemm
3, 0, 1527065188265786469, 1527065188279447891, 13661422, 1, 2, 0, 7, trsm
30, 3, 1527065188265940550, 1527065188283896290, 17955740, 1, 2, 0, 5, gemm
31, 3, 1527065188266165471, 1527065188283897953, 17732482, 1, 2, 0, 5, gemm
61, 7, 1527065188266246387, 1527065188282236929, 15990542, 1, 2, 0, 7, gemm
44, 5, 1527065188267157890, 1527065188284601559, 17443669, 1, 2, 0, 5, gemm
56, 7, 1527065188267553595, 1527065188284299418, 16745823, 1, 2, 0, 7, gemm
16, 2, 1527065188268830733, 1527065188286751080, 17920347, 1, 2, 0, 5, gemm
22, 2, 1527065188268830751, 1527065188287937256, 19106505, 1, 2, 0, 6, gemm
25, 3, 1527065188268844886, 1527065188288350447, 19505561, 1, 2, 0, 7, gemm
0, 0, 1527065188268928462, 1527065188287933198, 19004736, 1, 2, 0, 6, gemm
18, 2, 1527065188269019798, 1527065188288152664, 19132866, 1, 2, 0, 7, gemm
17, 2, 1527065188269405209, 1527065188287960133, 18554924, 1, 2, 0, 6, gemm
1, 0, 1527065188269647271, 1527065188288367977, 18720706, 1, 2, 0, 7, gemm
34, 4, 1527065188269768108, 1527065188288661002, 18892894, 1, 2, 0, 6, gemm
39, 4, 1527065188269768111, 1527065188289051561, 19283450, 1, 2, 0, 7, gemm
40, 5, 1527065188270747676, 1527065188287787590, 17039914, 1, 2, 0, 5, gemm
9, 1, 1527065188270828850, 1527065188289836136, 19007286, 1, 2, 0, 7, gemm
10, 1, 1527065188270930501, 1527065188289836573, 18906072, 1, 2, 0, 7, gemm
12, 1, 1527065188271026368, 1527065188284312096, 13285728, 1, 2, 0, 6, trsm
46, 5, 1527065188271040708, 1527065188287854594, 16813886, 1, 2, 0, 5, gemm
2, 0, 1527065188271462553, 1527065188282414947, 10952394, 1, 2, 0, 6, syrk
45, 5, 1527065188271690514, 1527065188289372302, 17681788, 1, 2, 0, 5, gemm
24, 3, 1527065188271713897, 1527065188290571829, 18857932, 1, 2, 0, 5, gemm
47, 5, 1527065188271968972, 1527065188289067202, 17098230, 1, 2, 0, 5, gemm
60, 7, 1527065188271973762, 1527065188290504493, 18530731, 1, 2, 0, 7, gemm
20, 2, 1527065188272001117, 1527065188292807200, 20806083, 1, 2, 0, 7, gemm
52, 6, 1527065188272144509, 1527065188291472716, 19328207, 1, 2, 0, 6, gemm
51, 6, 1527065188272144512, 1527065188291778418, 19633906, 1, 2, 0, 6, gemm
50, 6, 1527065188272144527, 1527065188291386321, 19241794, 1, 2, 0, 6, gemm
48, 6, 1527065188272195758, 1527065188291514618, 19318860, 1, 2, 0, 6, gemm
27, 3, 1527065188272474701, 1527065188291583846, 19109145, 1, 2, 0, 6, gemm
28, 3, 1527065188272808526, 1527065188292165318, 19356792, 1, 2, 0, 7, gemm
6, 0, 1527065188273415272, 1527065188292264038, 18848766, 1, 2, 0, 6, gemm
62, 7, 1527065188273660026, 1527065188290571233, 16911207, 1, 2, 0, 7, gemm
54, 6, 1527065188273910606, 1527065188293993420, 20082814, 1, 2, 0, 6, gemm
5, 0, 1527065188274994345, 1527065188293150699, 18156354, 1, 2, 0, 6, gemm
37, 4, 1527065188275567517, 1527065188293879291, 18311774, 1, 2, 0, 7, gemm
41, 5, 1527065188275622302, 1527065188292860999, 17238697, 1, 2, 0, 5, gemm
57, 7, 1527065188275990483, 1527065188294028282, 18037799, 1, 2, 0, 7, gemm
42, 5, 1527065188276008228, 1527065188293121171, 17112943, 1, 2, 0, 5, gemm
43, 5, 1527065188276066343, 1527065188292860142, 16793799, 1, 2, 0, 5, gemm
63, 7, 1527065188276197169, 1527065188293287906, 17090737, 1, 2, 0, 7, gemm
19, 2, 1527065188276779852, 1527065188296518089, 19738237, 1, 2, 0, 6, gemm
23, 2, 1527065188276800422, 1527065188295735502, 18935080, 1, 2, 0, 5, gemm
21, 2, 1527065188276878131, 1527065188295736030, 18857899, 1, 2, 0, 5, gemm
53, 6, 1527065188276962548, 1527065188294124880, 17162332, 1, 2, 0, 6, gemm
55, 6, 1527065188276963613, 1527065188293966702, 17003089, 1, 2, 0, 6, gemm
14, 1, 1527065188278054906, 1527065188297299668, 19244762, 1, 2, 0, 5, gemm
15, 1, 1527065188278097925, 1527065188297705647, 19607722, 1, 2, 0, 6, gemm
8, 1, 1527065188278103970, 1527065188297255601, 19151631, 1, 2, 0, 7, gemm
49, 6, 1527065188278148082, 1527065188296811832, 18663750, 1, 2, 0, 6, gemm
32, 4, 1527065188278774069, 1527065188297925208, 19151139, 1, 2, 0, 6, gemm
36, 4, 1527065188278874043, 1527065188290747937, 11873894, 1, 2, 0, 6, syrk
38, 4, 1527065188279547235, 1527065188297521501, 17974266, 1, 2, 0, 4, gemm
3, 0, 1527065188279700660, 1527065188297495955, 17795295, 1, 2, 0, 0, gemm
4, 0, 1527065188280334472, 1527065188297495741, 17161269, 1, 2, 0, 0, gemm
35, 4, 1527065188280656630, 1527065188297342168, 16685538, 1, 2, 0, 4, gemm
13, 1, 1527065188280691883, 1527065188297899520, 17207637, 1, 2, 0, 1, gemm
33, 4, 1527065188280968149, 1527065188297314465, 16346316, 1, 2, 0, 4, gemm
11, 1, 1527065188281019770, 1527065188297982049, 16962279, 1, 2, 0, 1, gemm
29, 3, 1527065188281408385, 1527065188298952886, 17544501, 1, 2, 0, 3, gemm
58, 7, 1527065188281714031, 1527065188298870242, 17156211, 1, 2, 0, 7, gemm
61, 7, 1527065188282251152, 1527065188299154593, 16903441, 1, 2, 0, 7, gemm
59, 7, 1527065188282253157, 1527065188298699056, 16445899, 1, 2, 0, 7, gemm
2, 0, 1527065188282437480, 1527065188298961515, 16524035, 1, 2, 0, 0, gemm
26, 3, 1527065188282786113, 1527065188299127771, 16341658, 1, 2, 0, 3, gemm
30, 3, 1527065188283916728, 1527065188300196280, 16279552, 1, 2, 0, 3, gemm
31, 3, 1527065188283917517, 1527065188300203882, 16286365, 1, 2, 0, 3, gemm
56, 7, 1527065188284341712, 1527065188302132418, 17790706, 1, 2, 0, 7, gemm
7, 0, 1527065188284390061, 1527065188300836878, 16446817, 1, 2, 0, 0, gemm
12, 1, 1527065188284577466, 1527065188303021547, 18444081, 1, 2, 0, 1, gemm
44, 5, 1527065188284712853, 1527065188301882261, 17169408, 1, 2, 0, 5, gemm
16, 2, 1527065188286805826, 1527065188304177556, 17371730, 1, 2, 0, 2, gemm
40, 5, 1527065188287843034, 1527065188304798965, 16955931, 1, 2, 0, 5, gemm
46, 5, 1527065188287886799, 1527065188304798319, 16911520, 1, 2, 0, 5, gemm
22, 2, 1527065188287958079, 1527065188305170530, 17212451, 1, 2, 0, 2, gemm
0, 0, 1527065188287966659, 1527065188306462767, 18496108, 1, 2, 0, 0, gemm
17, 2, 1527065188287991617, 1527065188304336754, 16345137, 1, 2, 0, 2, gemm
18, 2, 1527065188288166297, 1527065188304240780, 16074483, 1, 2, 0, 2, gemm
1, 0, 1527065188288380963, 1527065188305702501, 17321538, 1, 2, 0, 0, gemm
25, 3, 1527065188288392993, 1527065188305629435, 17236442, 1, 2, 0, 3, gemm
34, 4, 1527065188288717973, 1527065188306188497, 17470524, 1, 2, 0, 4, gemm
39, 4, 1527065188289071589, 1527065188306284146, 17212557, 1, 2, 0, 4, gemm
47, 5, 1527065188289124770, 1527065188306700556, 17575786, 1, 2, 0, 5, gemm
45, 5, 1527065188289387130, 1527065188306000570, 16613440, 1, 2, 0, 5, gemm
9, 1, 1527065188289877547, 1527065188306564138, 16686591, 1, 2, 0, 1, gemm
10, 1, 1527065188289877564, 1527065188306569413, 16691849, 1, 2, 0, 1, gemm
62, 7, 1527065188290591911, 1527065188307150184, 16558273, 1, 2, 0, 7, gemm
60, 7, 1527065188290591921, 1527065188308961933, 18370012, 1, 2, 0, 7, gemm
24, 3, 1527065188290594297, 1527065188308600006, 18005709, 1, 2, 0, 3, gemm
36, 4, 1527065188290764939, 1527065188307849806, 17084867, 1, 2, 0, 4, gemm
50, 6, 1527065188291451052, 1527065188309198787, 17747735, 1, 2, 0, 6, gemm
52, 6, 1527065188291507963, 1527065188301325707, 9817744, 1, 2, 0, 6, syrk
48, 6, 1527065188291547191, 1527065188309131176, 17583985, 1, 2, 0, 6, gemm
27, 3, 1527065188291638488, 1527065188308595530, 16957042, 1, 2, 0, 3, gemm
51, 6, 1527065188291792928, 1527065188309130916, 17337988, 1, 2, 0, 6, gemm
28, 3, 1527065188292208576, 1527065188309224904, 17016328, 1, 2, 0, 2, gemm
6, 0, 1527065188292293544, 1527065188309259329, 16965785, 1, 2, 0, 0, gemm
20, 2, 1527065188292867455, 1527065188311289443, 18421988, 1, 2, 0, 2, gemm
43, 5, 1527065188292899092, 1527065188310801475, 17902383, 1, 2, 0, 5, gemm
41, 5, 1527065188292899095, 1527065188310204390, 17305295, 1, 2, 0, 5, gemm
42, 5, 1527065188293134478, 1527065188310203110, 17068632, 1, 2, 0, 5, gemm
5, 0, 1527065188293177394, 1527065188310275754, 17098360, 1, 2, 0, 1, gemm
63, 7, 1527065188293343045, 1527065188310220535, 16877490, 1, 2, 0, 7, gemm
37, 4, 1527065188293906036, 1527065188310810374, 16904338, 1, 2, 0, 4, gemm
55, 6, 1527065188293997096, 1527065188303182909, 9185813, 1, 2, 0, 6, syrk
54, 6, 1527065188294024505, 1527065188312046368, 18021863, 1, 2, 0, 6, gemm
57, 7, 1527065188294067930, 1527065188312110971, 18043041, 1, 2, 0, 7, gemm
53, 6, 1527065188294137653, 1527065188311446421, 17308768, 1, 2, 0, 6, gemm
21, 2, 1527065188295781413, 1527065188313153893, 17372480, 1, 2, 0, 2, gemm
23, 2, 1527065188295797409, 1527065188309108740, 13311331, 1, 2, 0, 6, trsm
19, 2, 1527065188296568708, 1527065188314812152, 18243444, 1, 2, 0, 7, gemm
49, 6, 1527065188296846000, 1527065188313983906, 17137906, 1, 2, 0, 6, gemm
8, 1, 1527065188297300698, 1527065188315712235, 18411537, 1, 2, 0, 1, gemm
14, 1, 1527065188297380767, 1527065188307376257, 9995490, 1, 2, 0, 6, syrk
35, 4, 1527065188297383909, 1527065188317137549, 19753640, 1, 2, 0, 7, gemm
33, 4, 1527065188297406127, 1527065188317026189, 19620062, 1, 2, 0, 5, gemm
3, 0, 1527065188297543704, 1527065188316652210, 19108506, 1, 2, 0, 6, gemm
4, 0, 1527065188297563076, 1527065188316713718, 19150642, 1, 2, 0, 7, gemm
38, 4, 1527065188297643360, 1527065188317390806, 19747446, 1, 2, 0, 5, gemm
15, 1, 1527065188297774615, 1527065188316171389, 18396774, 1, 2, 0, 5, gemm
13, 1, 1527065188297956106, 1527065188317382701, 19426595, 1, 2, 0, 6, gemm
32, 4, 1527065188297956395, 1527065188317345754, 19389359, 1, 2, 0, 5, gemm
11, 1, 1527065188298009670, 1527065188317657800, 19648130, 1, 2, 0, 7, gemm
59, 7, 1527065188298776145, 1527065188315936784, 17160639, 1, 2, 0, 7, gemm
58, 7, 1527065188298888880, 1527065188315937302, 17048422, 1, 2, 0, 7, gemm
2, 0, 1527065188298987875, 1527065188316653280, 17665405, 1, 2, 0, 6, gemm
29, 3, 1527065188299046819, 1527065188318067381, 19020562, 1, 2, 0, 5, gemm
26, 3, 1527065188299157031, 1527065188318128357, 18971326, 1, 2, 0, 6, gemm
61, 7, 1527065188299174452, 1527065188316789635, 17615183, 1, 2, 0, 7, gemm
30, 3, 1527065188300226047, 1527065188318067321, 17841274, 1, 2, 0, 5, gemm
31, 3, 1527065188300230760, 1527065188318123481, 17892721, 1, 2, 0, 6, gemm
7, 0, 1527065188300887661, 1527065188318786508, 17898847, 1, 2, 0, 6, gemm
52, 6, 1527065188301375550, 1527065188318796374, 17420824, 1, 2, 0, 6, gemm
44, 5, 1527065188301939402, 1527065188319196272, 17256870, 1, 2, 0, 5, gemm
56, 7, 1527065188302184617, 1527065188319322529, 17137912, 1, 2, 0, 7, gemm
12, 1, 1527065188303080413, 1527065188322931297, 19850884, 1, 2, 0, 7, gemm
55, 6, 1527065188303204923, 1527065188320009665, 16804742, 1, 2, 0, 6, gemm
18, 2, 1527065188304272495, 1527065188322969654, 18697159, 1, 2, 0, 6, gemm
16, 2, 1527065188304272513, 1527065188322969676, 18697163, 1, 2, 0, 6, gemm
17, 2, 1527065188304365971, 1527065188323173338, 18807367, 1, 2, 0, 7, gemm
40, 5, 1527065188304834255, 1527065188321596713, 16762458, 1, 2, 0, 5, gemm
46, 5, 1527065188304834265, 1527065188321712996, 16878731, 1, 2, 0, 5, gemm
22, 2, 1527065188305235422, 1527065188323170155, 17934733, 1, 2, 0, 7, gemm
25, 3, 1527065188305700472, 1527065188325346508, 19646036, 1, 2, 0, 7, gemm
1, 0, 1527065188305752229, 1527065188325365448, 19613219, 1, 2, 0, 5, gemm
45, 5, 1527065188306019600, 1527065188322910467, 16890867, 1, 2, 0, 5, gemm
34, 4, 1527065188306261230, 1527065188325061449, 18800219, 1, 2, 0, 7, gemm
39, 4, 1527065188306328916, 1527065188324133142, 17804226, 1, 2, 0, 5, gemm
0, 0, 1527065188306526564, 1527065188325574892, 19048328, 1, 2, 0, 5, gemm
9, 1, 1527065188306606426, 1527065188324768820, 18162394, 1, 2, 0, 6, gemm
10, 1, 1527065188306611329, 1527065188325636486, 19025157, 1, 2, 0, 5, gemm
47, 5, 1527065188306719566, 1527065188323482444, 16762878, 1, 2, 0, 5, gemm
62, 7, 1527065188307193942, 1527065188324541709, 17347767, 1, 2, 0, 7, gemm
14, 1, 1527065188307411915, 1527065188325415998, 18004083, 1, 2, 0, 5, gemm
36, 4, 1527065188307892309, 1527065188325614820, 17722511, 1, 2, 0, 7, gemm
27, 3, 1527065188308642833, 1527065188326840584, 18197751, 1, 2, 0, 6, gemm
24, 3, 1527065188308761073, 1527065188326843624, 18082551, 1, 2, 0, 6, gemm
60, 7, 1527065188309035662, 1527065188325269943, 16234281, 1, 2, 0, 7, gemm
51, 6, 1527065188309175026, 1527065188325909385, 16734359, 1, 2, 0, 6, gemm
48, 6, 1527065188309175041, 1527065188327095901, 17920860, 1, 2, 0, 6, gemm
50, 6, 1527065188309243385, 1527065188326297561, 17054176, 1, 2, 0, 6, gemm
28, 3, 1527065188309249014, 1527065188326554514, 17305500, 1, 2, 0, 3, gemm
6, 0, 1527065188309285907, 1527065188326500570, 17214663, 1, 2, 0, 0, gemm
23, 2, 1527065188309443955, 1527065188327897786, 18453831, 1, 2, 0, 2, gemm
63, 7, 1527065188310237315, 1527065188328220427, 17983112, 1, 2, 0, 7, gemm
42, 5, 1527065188310238996, 1527065188328641232, 18402236, 1, 2, 0, 5, gemm
41, 5, 1527065188310239728, 1527065188319844346, 9604618, 1, 2, 0, 5, syrk
5, 0, 1527065188310294547, 1527065188327682838, 17388291, 1, 2, 0, 0, gemm
43, 5, 1527065188310815619, 1527065188328213948, 17398329, 1, 2, 0, 5, gemm
37, 4, 1527065188310858326, 1527065188327791850, 16933524, 1, 2, 0, 4, gemm
20, 2, 1527065188311307562, 1527065188327849334, 16541772, 1, 2, 0, 2, gemm
53, 6, 1527065188311508767, 1527065188328304919, 16796152, 1, 2, 0, 6, gemm
54, 6, 1527065188312067593, 1527065188328959907, 16892314, 1, 2, 0, 6, gemm
57, 7, 1527065188312138466, 1527065188329157943, 17019477, 1, 2, 0, 7, gemm
21, 2, 1527065188313175840, 1527065188329550211, 16374371, 1, 2, 0, 2, gemm
49, 6, 1527065188314019414, 1527065188331091138, 17071724, 1, 2, 0, 6, gemm
19, 2, 1527065188314842262, 1527065188331601439, 16759177, 1, 2, 0, 2, gemm
8, 1, 1527065188315761152, 1527065188333184502, 17423350, 1, 2, 0, 1, gemm
58, 7, 1527065188315965112, 1527065188333027003, 17061891, 1, 2, 0, 7, gemm
59, 7, 1527065188315965132, 1527065188333026544, 17061412, 1, 2, 0, 7, gemm
15, 1, 1527065188316202044, 1527065188333059046, 16857002, 1, 2, 0, 1, gemm
3, 0, 1527065188316688838, 1527065188333453928, 16765090, 1, 2, 0, 0, gemm
2, 0, 1527065188316688848, 1527065188333444153, 16755305, 1, 2, 0, 0, gemm
4, 0, 1527065188316722025, 1527065188333442850, 16720825, 1, 2, 0, 0, gemm
61, 7, 1527065188316823996, 1527065188333627919, 16803923, 1, 2, 0, 7, gemm
33, 4, 1527065188317118516, 1527065188333925921, 16807405, 1, 2, 0, 4, gemm
35, 4, 1527065188317151976, 1527065188333932498, 16780522, 1, 2, 0, 4, gemm
32, 4, 1527065188317358058, 1527065188333928713, 16570655, 1, 2, 0, 4, gemm
13, 1, 1527065188317398374, 1527065188334025997, 16627623, 1, 2, 0, 1, gemm
38, 4, 1527065188317409056, 1527065188334089210, 16680154, 1, 2, 0, 4, gemm
11, 1, 1527065188317669197, 1527065188334019130, 16349933, 1, 2, 0, 1, gemm
30, 3, 1527065188318116957, 1527065188334808716, 16691759, 1, 2, 0, 3, gemm
29, 3, 1527065188318116962, 1527065188334823364, 16706402, 1, 2, 0, 3, gemm
31, 3, 1527065188318137584, 1527065188334808346, 16670762, 1, 2, 0, 3, gemm
26, 3, 1527065188318142561, 1527065188334807579, 16665018, 1, 2, 0, 3, gemm
7, 0, 1527065188318816997, 1527065188335868497, 17051500, 1, 2, 0, 1, gemm
52, 6, 1527065188318870783, 1527065188335945144, 17074361, 1, 2, 0, 6, gemm
44, 5, 1527065188319263308, 1527065188336579246, 17315938, 1, 2, 0, 5, gemm
56, 7, 1527065188319353887, 1527065188336410610, 17056723, 1, 2, 0, 7, gemm
41, 5, 1527065188319877299, 1527065188336661663, 16784364, 1, 2, 0, 5, gemm
55, 6, 1527065188320034453, 1527065188336759618, 16725165, 1, 2, 0, 6, gemm
40, 5, 1527065188321618780, 1527065188338050058, 16431278, 1, 2, 0, 5, gemm
46, 5, 1527065188321727509, 1527065188338804472, 17076963, 1, 2, 0, 5, gemm
45, 5, 1527065188322936465, 1527065188340793719, 17857254, 1, 2, 0, 5, gemm
12, 1, 1527065188322988481, 1527065188342598185, 19609704, 1, 2, 0, 2, gemm
18, 2, 1527065188323053291, 1527065188342074931, 19021640, 1, 2, 0, 5, gemm
16, 2, 1527065188323080629, 1527065188342113727, 19033098, 1, 2, 0, 7, gemm
22, 2, 1527065188323197430, 1527065188342114260, 18916830, 1, 2, 0, 7, gemm
17, 2, 1527065188323200825, 1527065188334156691, 10955866, 1, 2, 0, 7, syrk
47, 5, 1527065188323498162, 1527065188340471549, 16973387, 1, 2, 0, 5, gemm
39, 4, 1527065188324193936, 1527065188343323613, 19129677, 1, 2, 0, 6, gemm
62, 7, 1527065188324579199, 1527065188341698414, 17119215, 1, 2, 0, 7, gemm
9, 1, 1527065188324839602, 1527065188342889058, 18049456, 1, 2, 0, 5, gemm
34, 4, 1527065188325087275, 1527065188343297491, 18210216, 1, 2, 0, 6, gemm
60, 7, 1527065188325286667, 1527065188341699226, 16412559, 1, 2, 0, 7, gemm
1, 0, 1527065188325419966, 1527065188344919917, 19499951, 1, 2, 0, 5, gemm
14, 1, 1527065188325442021, 1527065188344924094, 19482073, 1, 2, 0, 5, gemm
25, 3, 1527065188325462965, 1527065188345609444, 20146479, 1, 2, 0, 5, gemm
0, 0, 1527065188325625997, 1527065188344995236, 19369239, 1, 2, 0, 5, gemm
36, 4, 1527065188325648165, 1527065188337264922, 11616757, 1, 2, 0, 5, syrk
10, 1, 1527065188325683179, 1527065188344905704, 19222525, 1, 2, 0, 6, gemm
51, 6, 1527065188325974136, 1527065188342556073, 16581937, 1, 2, 0, 6, gemm
50, 6, 1527065188326346499, 1527065188343582846, 17236347, 1, 2, 0, 6, gemm
6, 0, 1527065188326540651, 1527065188346047260, 19506609, 1, 2, 0, 5, gemm
28, 3, 1527065188326620633, 1527065188345448431, 18827798, 1, 2, 0, 5, gemm
27, 3, 1527065188326865747, 1527065188345448864, 18583117, 1, 2, 0, 5, gemm
24, 3, 1527065188326908737, 1527065188347343447, 20434710, 1, 2, 0, 6, gemm
48, 6, 1527065188327125119, 1527065188344047440, 16922321, 1, 2, 0, 6, gemm
5, 0, 1527065188327725737, 1527065188347268305, 19542568, 1, 2, 0, 6, gemm
37, 4, 1527065188327833229, 1527065188347401394, 19568165, 1, 2, 0, 6, gemm
20, 2, 1527065188327939178, 1527065188348017290, 20078112, 1, 2, 0, 5, gemm
23, 2, 1527065188327942645, 1527065188348142057, 20199412, 1, 2, 0, 6, gemm
63, 7, 1527065188328253773, 1527065188345338684, 17084911, 1, 2, 0, 7, gemm
43, 5, 1527065188328313308, 1527065188345597102, 17283794, 1, 2, 0, 5, gemm
53, 6, 1527065188328358217, 1527065188346221809, 17863592, 1, 2, 0, 6, gemm
42, 5, 1527065188328672268, 1527065188345617043, 16944775, 1, 2, 0, 5, gemm
54, 6, 1527065188328982569, 1527065188346045711, 17063142, 1, 2, 0, 6, gemm
57, 7, 1527065188329172756, 1527065188346528225, 17355469, 1, 2, 0, 7, gemm
21, 2, 1527065188329609012, 1527065188348142696, 18533684, 1, 2, 0, 6, gemm
49, 6, 1527065188331131856, 1527065188348072067, 16940211, 1, 2, 0, 6, gemm
19, 2, 1527065188331641964, 1527065188349602293, 17960329, 1, 2, 0, 6, gemm
58, 7, 1527065188333053920, 1527065188350151586, 17097666, 1, 2, 0, 7, gemm
59, 7, 1527065188333058075, 1527065188350151017, 17092942, 1, 2, 0, 7, gemm
15, 1, 1527065188333121746, 1527065188353712332, 20590586, 1, 2, 0, 6, gemm
8, 1, 1527065188333216861, 1527065188353762598, 20545737, 1, 2, 0, 5, gemm
2, 0, 1527065188333494181, 1527065188353712231, 20218050, 1, 2, 0, 6, gemm
3, 0, 1527065188333494189, 1527065188345134929, 11640740, 1, 2, 0, 6, syrk
4, 0, 1527065188333518846, 1527065188353737664, 20218818, 1, 2, 0, 6, gemm
61, 7, 1527065188333643967, 1527065188350461286, 16817319, 1, 2, 0, 7, gemm
33, 4, 1527065188333978906, 1527065188353798802, 19819896, 1, 2, 0, 6, gemm
35, 4, 1527065188333980169, 1527065188347982379, 14002210, 1, 2, 0, 6, trsm
32, 4, 1527065188334011495, 1527065188353896992, 19885497, 1, 2, 0, 6, gemm
11, 1, 1527065188334068863, 1527065188354650601, 20581738, 1, 2, 0, 6, gemm
13, 1, 1527065188334087626, 1527065188354651369, 20563743, 1, 2, 0, 6, gemm
38, 4, 1527065188334155237, 1527065188354569372, 20414135, 1, 2, 0, 7, gemm
17, 2, 1527065188334211202, 1527065188355511873, 21300671, 1, 2, 0, 7, gemm
31, 3, 1527065188334873145, 1527065188354223231, 19350086, 1, 2, 0, 5, gemm
29, 3, 1527065188334873165, 1527065188356272758, 21399593, 1, 2, 0, 7, gemm
26, 3, 1527065188334873199, 1527065188354218341, 19345142, 1, 2, 0, 5, gemm
30, 3, 1527065188334888018, 1527065188354818205, 19930187, 1, 2, 0, 7, gemm
